geocodigo,edad,poblacion
13116051001,65 y mas,307
13116051002,65 y mas,395
13116061001,65 y mas,332
13116061002,65 y mas,472
13116061003,65 y mas,392
13116071001,65 y mas,438
13116071002,65 y mas,464
13116071003,65 y mas,563
13116071004,65 y mas,754
13116071005,65 y mas,0
13116991999,65 y mas,13
13117011001,65 y mas,377
13117011002,65 y mas,452
13117011003,65 y mas,487
13117011004,65 y mas,376
13117021001,65 y mas,282
13117021002,65 y mas,279
13117021003,65 y mas,220
13117021004,65 y mas,379
13117021005,65 y mas,383
13117031001,65 y mas,639
13117031002,65 y mas,291
13117031003,65 y mas,552
13117031004,65 y mas,411
13117031005,65 y mas,546
13117031006,65 y mas,337
13117041001,65 y mas,680
13117041002,65 y mas,346
13117041003,65 y mas,778
13117041004,65 y mas,635
13117041005,65 y mas,337
13117051001,65 y mas,563
13117051002,65 y mas,416
13117051003,65 y mas,662
13117051004,65 y mas,530
13117061001,65 y mas,421
13117061002,65 y mas,537
13117061003,65 y mas,256
13117071001,65 y mas,225
13117071002,65 y mas,382
13117071003,65 y mas,482
13117071004,65 y mas,438
13117991999,65 y mas,46
13118011001,65 y mas,484
13118011002,65 y mas,686
13118011003,65 y mas,707
13118011004,65 y mas,342
13118021001,65 y mas,455
13118021002,65 y mas,961
13118021003,65 y mas,370
13118021004,65 y mas,996
13118021005,65 y mas,353
13118021006,65 y mas,200
13118021007,65 y mas,519
13118031001,65 y mas,815
13118031002,65 y mas,759
13118031003,65 y mas,420
13118031004,65 y mas,369
13118031005,65 y mas,691
13118031006,65 y mas,462
13118041001,65 y mas,244
13118041002,65 y mas,614
13118041003,65 y mas,603
13118041004,65 y mas,454
13118041005,65 y mas,493
13118051001,65 y mas,0
13118051002,65 y mas,263
13118051003,65 y mas,449
13118051004,65 y mas,271
13118051005,65 y mas,733
13118061001,65 y mas,627
13118061002,65 y mas,617
13118061003,65 y mas,546
13118061004,65 y mas,344
13118061005,65 y mas,367
13118061006,65 y mas,477
13118991999,65 y mas,51
13119011001,65 y mas,519
13119011002,65 y mas,870
13119011003,65 y mas,488
13119011004,65 y mas,447
13119011005,65 y mas,418
13119021001,65 y mas,899
13119021002,65 y mas,690
13119021003,65 y mas,356
13119021004,65 y mas,273
13119021005,65 y mas,281
13119021006,65 y mas,628
13119021007,65 y mas,182
13119021008,65 y mas,213
13119021009,65 y mas,176
13119021010,65 y mas,427
13119031001,65 y mas,544
13119031002,65 y mas,596
13119031003,65 y mas,690
13119031004,65 y mas,450
13119031005,65 y mas,404
13119041001,65 y mas,77
13119051001,65 y mas,4
13119051002,65 y mas,61
13119051003,65 y mas,58
13119051004,65 y mas,79
13119051005,65 y mas,481
13119051006,65 y mas,353
13119051007,65 y mas,378
13119051008,65 y mas,187
13119051009,65 y mas,137
13119061001,65 y mas,958
13119061002,65 y mas,663
13119071001,65 y mas,283
13119071002,65 y mas,266
13119071003,65 y mas,240
13119071004,65 y mas,233
13119071005,65 y mas,456
13119071006,65 y mas,78
13119071007,65 y mas,245
13119071008,65 y mas,218
13119071009,65 y mas,301
13119071010,65 y mas,159
13119071011,65 y mas,268
13119071012,65 y mas,291
13119071013,65 y mas,384
13119071014,65 y mas,67
13119071015,65 y mas,91
13119072006,65 y mas,99
13119081001,65 y mas,444
13119081002,65 y mas,522
13119081003,65 y mas,906
13119081004,65 y mas,712
13119091001,65 y mas,585
13119091002,65 y mas,713
13119101001,65 y mas,771
13119101002,65 y mas,595
13119111001,65 y mas,454
13119111002,65 y mas,701
13119111003,65 y mas,445
13119121001,65 y mas,818
13119121002,65 y mas,491
13119121003,65 y mas,832
13119131001,65 y mas,213
13119132006,65 y mas,32
13119132901,65 y mas,10
13119141001,65 y mas,130
13119141002,65 y mas,159
13119141003,65 y mas,365
13119141004,65 y mas,200
13119141005,65 y mas,152
13119141006,65 y mas,60
13119141007,65 y mas,491
13119141008,65 y mas,390
13119141009,65 y mas,285
13119141010,65 y mas,297
13119141011,65 y mas,224
13119141012,65 y mas,137
13119142001,65 y mas,0
13119142004,65 y mas,56
13119151001,65 y mas,224
13119161001,65 y mas,616
13119161002,65 y mas,630
13119161003,65 y mas,474
13119171001,65 y mas,242
13119171002,65 y mas,256
13119171003,65 y mas,230
13119171004,65 y mas,379
13119171005,65 y mas,312
13119181001,65 y mas,149
13119181002,65 y mas,192
13119181003,65 y mas,177
13119181004,65 y mas,247
13119181005,65 y mas,154
13119181006,65 y mas,202
13119181007,65 y mas,153
13119181008,65 y mas,244
13119191001,65 y mas,109
13119191002,65 y mas,340
13119191003,65 y mas,252
13119191004,65 y mas,246
13119191005,65 y mas,96
13119191006,65 y mas,287
13119191007,65 y mas,260
13119191008,65 y mas,274
13119191009,65 y mas,210
13119191010,65 y mas,107
13119192002,65 y mas,4
13119201001,65 y mas,203
13119201002,65 y mas,289
13119201003,65 y mas,273
13119201004,65 y mas,574
13119201005,65 y mas,254
13119201006,65 y mas,239
13119201007,65 y mas,213
13119201008,65 y mas,403
13119201009,65 y mas,296
13119201010,65 y mas,368
13119201011,65 y mas,446
13119211001,65 y mas,408
13119211002,65 y mas,292
13119211003,65 y mas,535
13119211004,65 y mas,360
13119211005,65 y mas,369
13119221001,65 y mas,371
13119221002,65 y mas,558
13119221003,65 y mas,415
13119221004,65 y mas,343
13119231001,65 y mas,320
13119231002,65 y mas,300
13119231003,65 y mas,43
13119231004,65 y mas,197
13119231005,65 y mas,295
13119231006,65 y mas,325
13119231007,65 y mas,133
13119231008,65 y mas,418
13119991999,65 y mas,62
13120011001,65 y mas,418
13120011002,65 y mas,483
13120011003,65 y mas,571
13120011004,65 y mas,571
13120011005,65 y mas,420
13120011006,65 y mas,538
13120011007,65 y mas,552
13120011008,65 y mas,439
13120011009,65 y mas,473
13120021001,65 y mas,579
13120021002,65 y mas,666
13120021003,65 y mas,769
13120021004,65 y mas,283
13120021005,65 y mas,439
13120021006,65 y mas,768
13120031001,65 y mas,460
13120031002,65 y mas,658
13120031003,65 y mas,357
13120041001,65 y mas,500
13120041002,65 y mas,538
13120041003,65 y mas,721
13120041004,65 y mas,584
13120041005,65 y mas,804
13120051001,65 y mas,444
13120051002,65 y mas,682
13120051003,65 y mas,436
13120051004,65 y mas,420
13120061001,65 y mas,602
13120061002,65 y mas,534
13120061003,65 y mas,678
13120061004,65 y mas,611
13120061005,65 y mas,611
13120071001,65 y mas,362
13120071002,65 y mas,522
13120071003,65 y mas,510
13120071004,65 y mas,461
13120071005,65 y mas,588
13120071006,65 y mas,501
13120071007,65 y mas,359
13120081001,65 y mas,457
13120081002,65 y mas,409
13120081003,65 y mas,225
13120081004,65 y mas,476
13120091001,65 y mas,420
13120091002,65 y mas,586
13120091003,65 y mas,471
13120101001,65 y mas,246
13120101002,65 y mas,430
13120101003,65 y mas,424
13120101004,65 y mas,248
13120101005,65 y mas,456
13120101006,65 y mas,418
13120101007,65 y mas,701
13120101008,65 y mas,415
13120111001,65 y mas,322
13120111002,65 y mas,290
13120111003,65 y mas,252
13120111004,65 y mas,469
13120111005,65 y mas,372
13120111006,65 y mas,238
13120111007,65 y mas,500
13120991999,65 y mas,40
13121011001,65 y mas,554
13121011002,65 y mas,637
13121011003,65 y mas,594
13121021001,65 y mas,264
13121021002,65 y mas,720
13121021003,65 y mas,564
13121021004,65 y mas,540
13121031001,65 y mas,566
13121031002,65 y mas,423
13121031003,65 y mas,707
13121031004,65 y mas,592
13121041001,65 y mas,595
13121041002,65 y mas,546
13121041003,65 y mas,731
13121041004,65 y mas,551
13121051001,65 y mas,364
13121051002,65 y mas,482
13121051003,65 y mas,251
13121051004,65 y mas,578
13121061001,65 y mas,396
13121061002,65 y mas,510
13121061003,65 y mas,355
13121071001,65 y mas,467
13121071002,65 y mas,270
13121071003,65 y mas,494
13121071004,65 y mas,428
13121081001,65 y mas,438
13121081002,65 y mas,377
13121991999,65 y mas,13
13122011001,65 y mas,247
13122011002,65 y mas,515
13122011003,65 y mas,768
13122011004,65 y mas,643
13122021001,65 y mas,326
13122021002,65 y mas,574
13122021003,65 y mas,461
13122021004,65 y mas,511
13122031001,65 y mas,203
13122031002,65 y mas,503
13122031003,65 y mas,225
13122031004,65 y mas,226
13122031005,65 y mas,285
13122031006,65 y mas,418
13122031007,65 y mas,379
13122031008,65 y mas,158
13122031009,65 y mas,139
13122031010,65 y mas,210
13122031011,65 y mas,148
13122041001,65 y mas,574
13122041002,65 y mas,609
13122041003,65 y mas,360
13122041004,65 y mas,366
13122041005,65 y mas,351
13122051001,65 y mas,462
13122051002,65 y mas,487
13122051003,65 y mas,200
13122051004,65 y mas,417
13122051005,65 y mas,479
13122061001,65 y mas,899
13122061002,65 y mas,614
13122061003,65 y mas,682
13122061004,65 y mas,746
13122071001,65 y mas,350
13122071002,65 y mas,387
13122071003,65 y mas,640
13122071004,65 y mas,614
13122071005,65 y mas,362
13122081001,65 y mas,433
13122081002,65 y mas,488
13122081003,65 y mas,669
13122081004,65 y mas,706
13122091001,65 y mas,529
13122091002,65 y mas,366
13122091003,65 y mas,159
13122091004,65 y mas,301
13122101001,65 y mas,219
13122101002,65 y mas,387
13122101003,65 y mas,343
13122101004,65 y mas,356
13122101005,65 y mas,428
13122111001,65 y mas,288
13122111002,65 y mas,319
13122111003,65 y mas,616
13122111004,65 y mas,380
13122111005,65 y mas,400
13122991999,65 y mas,20
13123011001,65 y mas,426
13123011002,65 y mas,371
13123011003,65 y mas,332
13123011004,65 y mas,432
13123011005,65 y mas,301
13123011006,65 y mas,298
13123011007,65 y mas,215
13123011008,65 y mas,171
13123021001,65 y mas,506
13123021002,65 y mas,300
13123021003,65 y mas,419
13123021004,65 y mas,570
13123021005,65 y mas,341
13123021006,65 y mas,327
13123021007,65 y mas,576
13123031001,65 y mas,194
13123031002,65 y mas,307
13123031003,65 y mas,542
13123031004,65 y mas,776
13123031005,65 y mas,391
13123031006,65 y mas,210
13123031007,65 y mas,400
13123031008,65 y mas,358
13123031009,65 y mas,780
13123031010,65 y mas,707
13123031011,65 y mas,484
13123041001,65 y mas,532
13123041002,65 y mas,482
13123041003,65 y mas,698
13123041004,65 y mas,606
13123041005,65 y mas,597
13123041006,65 y mas,446
13123041007,65 y mas,518
13123041008,65 y mas,646
13123041009,65 y mas,604
13123041010,65 y mas,281
13123041011,65 y mas,360
13123041012,65 y mas,413
13123051001,65 y mas,919
13123051002,65 y mas,679
13123061001,65 y mas,370
13123061002,65 y mas,407
13123061003,65 y mas,281
13123061004,65 y mas,371
13123071001,65 y mas,428
13123071002,65 y mas,477
13123071003,65 y mas,121
13123081001,65 y mas,184
13123081002,65 y mas,251
13123081003,65 y mas,223
13123081004,65 y mas,158
13123991999,65 y mas,19
13124011001,65 y mas,335
13124011002,65 y mas,580
13124011003,65 y mas,599
13124011004,65 y mas,470
13124021001,65 y mas,395
13124021002,65 y mas,600
13124021003,65 y mas,544
13124021004,65 y mas,488
13124021005,65 y mas,85
13124021006,65 y mas,145
13124031001,65 y mas,303
13124031002,65 y mas,358
13124031003,65 y mas,272
13124031004,65 y mas,292
13124041001,65 y mas,317
13124041002,65 y mas,694
13124041003,65 y mas,470
13124041004,65 y mas,386
13124041005,65 y mas,268
13124051001,65 y mas,533
13124051002,65 y mas,96
13124051003,65 y mas,581
13124051004,65 y mas,175
13124061001,65 y mas,218
13124061002,65 y mas,265
13124061003,65 y mas,184
13124061004,65 y mas,184
13124061005,65 y mas,88
13124061006,65 y mas,212
13124061007,65 y mas,292
13124061008,65 y mas,249
13124061009,65 y mas,263
13124061010,65 y mas,202
13124061011,65 y mas,170
13124061012,65 y mas,172
13124061013,65 y mas,147
13124061014,65 y mas,244
13124061015,65 y mas,169
13124061016,65 y mas,154
13124061017,65 y mas,150
13124061018,65 y mas,300
13124061019,65 y mas,183
13124061020,65 y mas,410
13124061021,65 y mas,189
13124061022,65 y mas,261
13124061023,65 y mas,196
13124061024,65 y mas,170
13124062013,65 y mas,0
13124062901,65 y mas,0
13124071001,65 y mas,182
13124071002,65 y mas,98
13124071003,65 y mas,119
13124071004,65 y mas,66
13124071005,65 y mas,59
13124072012,65 y mas,12
13124072016,65 y mas,16
13124072019,65 y mas,136
13124081001,65 y mas,27
13124082008,65 y mas,0
13124082009,65 y mas,0
13124082010,65 y mas,30
13124082011,65 y mas,36
13124082017,65 y mas,9
13124082018,65 y mas,0
13124082020,65 y mas,37
13124091001,65 y mas,441
13124091002,65 y mas,252
13124091003,65 y mas,419
13124091004,65 y mas,282
13124091005,65 y mas,194
13124101001,65 y mas,490
13124101002,65 y mas,278
13124101003,65 y mas,448
13124101004,65 y mas,327
13124991999,65 y mas,288
13125011001,65 y mas,436
13125011002,65 y mas,314
13125011003,65 y mas,130
13125011004,65 y mas,115
13125011005,65 y mas,684
13125011006,65 y mas,496
13125011007,65 y mas,240
13125011008,65 y mas,151
13125021001,65 y mas,191
13125021002,65 y mas,131
13125021003,65 y mas,180
13125021004,65 y mas,151
13125021005,65 y mas,220
13125021006,65 y mas,131
13125021007,65 y mas,153
13125021008,65 y mas,147
13125021009,65 y mas,141
13125021010,65 y mas,260
13125021011,65 y mas,101
13125021012,65 y mas,452
13125021013,65 y mas,67
13125021014,65 y mas,162
13125021015,65 y mas,146
13125021016,65 y mas,208
13125021017,65 y mas,183
13125021018,65 y mas,188
13125021019,65 y mas,133
13125021020,65 y mas,124
13125021021,65 y mas,58
13125022001,65 y mas,0
13125022002,65 y mas,0
13125022004,65 y mas,12
13125022005,65 y mas,5
13125031001,65 y mas,32
13125041001,65 y mas,531
13125041002,65 y mas,258
13125041003,65 y mas,526
13125041004,65 y mas,107
13125041005,65 y mas,197
13125041006,65 y mas,170
13125041007,65 y mas,135
13125041008,65 y mas,334
13125041009,65 y mas,225
13125041010,65 y mas,226
13125041011,65 y mas,286
13125041012,65 y mas,257
13125041013,65 y mas,201
13125041014,65 y mas,145
13125041015,65 y mas,246
13125042005,65 y mas,0
13125991999,65 y mas,11
13126011001,65 y mas,512
13126011002,65 y mas,411
13126011003,65 y mas,309
13126021001,65 y mas,469
13126021002,65 y mas,414
13126021003,65 y mas,433
13126021004,65 y mas,461
13126021005,65 y mas,358
13126021006,65 y mas,5
13126031001,65 y mas,126
13126031002,65 y mas,440
13126031003,65 y mas,153
13126041001,65 y mas,657
13126041002,65 y mas,239
13126051001,65 y mas,802
13126051002,65 y mas,735
13126061001,65 y mas,604
13126061002,65 y mas,624
13126061003,65 y mas,367
13126061004,65 y mas,592
13126071001,65 y mas,703
13126071002,65 y mas,465
13126081001,65 y mas,719
13126081002,65 y mas,639
13126081003,65 y mas,709
13126091001,65 y mas,371
13126091002,65 y mas,674
13126091003,65 y mas,331
13126091004,65 y mas,654
13126991999,65 y mas,34
13127011001,65 y mas,206
13127011002,65 y mas,289
13127021001,65 y mas,300
13127021002,65 y mas,667
13127021003,65 y mas,304
13127021004,65 y mas,200
13127031001,65 y mas,341
13127031002,65 y mas,84
13127041001,65 y mas,554
13127041002,65 y mas,689
13127041003,65 y mas,648
13127041004,65 y mas,383
13127051001,65 y mas,524
13127051002,65 y mas,496
13127051003,65 y mas,498
13127061001,65 y mas,546
13127061002,65 y mas,550
13127061003,65 y mas,367
13127061004,65 y mas,455
13127061005,65 y mas,361
13127061006,65 y mas,599
13127061007,65 y mas,311
13127071001,65 y mas,439
13127071002,65 y mas,418
13127071003,65 y mas,479
13127071004,65 y mas,250
13127081001,65 y mas,335
13127081002,65 y mas,277
13127081003,65 y mas,359
13127091001,65 y mas,554
13127091002,65 y mas,595
13127091003,65 y mas,311
13127101001,65 y mas,282
13127101002,65 y mas,205
13127111001,65 y mas,524
13127111002,65 y mas,448
13127111003,65 y mas,430
13127111004,65 y mas,397
13127111005,65 y mas,575
13127121001,65 y mas,464
13127121002,65 y mas,497
13127121003,65 y mas,560
13127131001,65 y mas,414
13127131002,65 y mas,409
13127131003,65 y mas,680
13127991999,65 y mas,27
13128011001,65 y mas,500
13128011002,65 y mas,468
13128011003,65 y mas,445
13128021001,65 y mas,337
13128021002,65 y mas,152
13128021003,65 y mas,340
13128021004,65 y mas,613
13128021005,65 y mas,0
13128021006,65 y mas,622
13128031001,65 y mas,235
13128031002,65 y mas,570
13128031003,65 y mas,458
13128041001,65 y mas,194
13128041002,65 y mas,529
13128041003,65 y mas,234
13128051001,65 y mas,567
13128051002,65 y mas,478
13128061001,65 y mas,433
13128061002,65 y mas,540
13128061003,65 y mas,444
13128061004,65 y mas,357
13128061005,65 y mas,399
13128071001,65 y mas,412
13128071002,65 y mas,43
13128071003,65 y mas,158
13128071004,65 y mas,160
13128071005,65 y mas,86
13128071006,65 y mas,262
13128071007,65 y mas,144
13128071008,65 y mas,96
13128071009,65 y mas,15
13128071010,65 y mas,88
13128081001,65 y mas,420
13128081002,65 y mas,353
13128081003,65 y mas,253
13128081004,65 y mas,480
13128091001,65 y mas,328
13128091002,65 y mas,318
13128091003,65 y mas,341
13128091004,65 y mas,386
13128101001,65 y mas,198
13128101002,65 y mas,202
13128101003,65 y mas,331
13128101004,65 y mas,141
13128991999,65 y mas,22
13129011001,65 y mas,338
13129011002,65 y mas,442
13129011003,65 y mas,556
13129011004,65 y mas,449
13129011005,65 y mas,212
13129021001,65 y mas,245
13129021002,65 y mas,522
13129021003,65 y mas,336
13129021004,65 y mas,555
13129031001,65 y mas,420
13129031002,65 y mas,643
13129031003,65 y mas,626
13129031004,65 y mas,708
13129041001,65 y mas,160
13129041002,65 y mas,802
13129041003,65 y mas,510
13129051001,65 y mas,448
13129051002,65 y mas,539
13129051003,65 y mas,667
13129051004,65 y mas,351
13129061001,65 y mas,633
13129061002,65 y mas,637
13129061003,65 y mas,700
13129071001,65 y mas,528
13129071002,65 y mas,282
13129071003,65 y mas,750
13129071004,65 y mas,149
13129071005,65 y mas,281
13129991999,65 y mas,20
13130011001,65 y mas,583
13130011002,65 y mas,791
13130021001,65 y mas,259
13130021002,65 y mas,862
13130021003,65 y mas,823
13130031001,65 y mas,315
13130031002,65 y mas,884
13130031003,65 y mas,496
13130041001,65 y mas,449
13130041002,65 y mas,469
13130041003,65 y mas,982
13130041004,65 y mas,650
13130051001,65 y mas,421
13130051002,65 y mas,589
13130051003,65 y mas,620
13130051004,65 y mas,543
13130061001,65 y mas,555
13130061002,65 y mas,692
13130061003,65 y mas,498
13130061004,65 y mas,393
13130071001,65 y mas,483
13130071002,65 y mas,853
13130071003,65 y mas,177
13130071004,65 y mas,231
13130991999,65 y mas,10
13131011001,65 y mas,366
13131011002,65 y mas,588
13131011003,65 y mas,659
13131011004,65 y mas,538
13131021001,65 y mas,169
13131021002,65 y mas,495
13131031001,65 y mas,312
13131031002,65 y mas,633
13131031003,65 y mas,516
13131041001,65 y mas,610
13131041002,65 y mas,725
13131041003,65 y mas,427
13131051001,65 y mas,606
13131051002,65 y mas,698
13131051003,65 y mas,660
13131051004,65 y mas,700
13131061001,65 y mas,603
13131061002,65 y mas,502
13131071001,65 y mas,670
13131071002,65 y mas,321
13131071003,65 y mas,687
13131071004,65 y mas,383
13131991999,65 y mas,37
13132011001,65 y mas,465
13132011002,65 y mas,412
13132011003,65 y mas,504
13132011004,65 y mas,379
13132011005,65 y mas,788
13132011006,65 y mas,420
13132021001,65 y mas,336
13132021002,65 y mas,805
13132021003,65 y mas,601
13132021004,65 y mas,627
13132021005,65 y mas,732
13132021006,65 y mas,848
13132021007,65 y mas,396
13132031001,65 y mas,802
13132031002,65 y mas,818
13132041001,65 y mas,655
13132041002,65 y mas,379
